1 , 3.238958 
1 , 3.196462 
1 , 3.166657 
1 , 3.145106 
1 , 3.128924 
1 , 3.116236 
1 , 3.105824 
1 , 3.096896 
1 , 3.088936 
1 , 3.081611 
1 , 3.074702 
1 , 3.068067 
1 , 3.061616 
1 , 3.055288 
1 , 3.049044 
1 , 3.042859 
1 , 3.036717 
1 , 3.030607 
1 , 3.024522 
1 , 3.018458 
1 , 3.012411 
1 , 3.006380 
1 , 3.000363 
1 , 2.994359 
1 , 2.988369 
1 , 2.982391 
1 , 2.976425 
1 , 2.970472 
1 , 2.964531 
1 , 2.958601 
1 , 2.952684 
1 , 2.946779 
1 , 2.940885 
1 , 2.935003 
1 , 2.929133 
1 , 2.923275 
1 , 2.917428 
1 , 2.911593 
1 , 2.905770 
1 , 2.899959 
1 , 2.894159 
1 , 2.888370 
1 , 2.882594 
1 , 2.876828 
1 , 2.871075 
1 , 2.865333 
1 , 2.859602 
1 , 2.853883 
1 , 2.848175 
1 , 2.842479 
1 , 2.836794 
1 , 2.831120 
1 , 2.825458 
1 , 2.819807 
1 , 2.814167 
1 , 2.808539 
1 , 2.802922 
1 , 2.797316 
1 , 2.791721 
1 , 2.786138 
1 , 2.780566 
1 , 2.775005 
1 , 2.769455 
1 , 2.763916 
1 , 2.758388 
1 , 2.752871 
1 , 2.747365 
1 , 2.741871 
******
1 , 1.426140 
1 , 1.282476 
1 , 1.062652 
1 , 0.881589 
1 , 0.752201 
1 , 0.664345 
1 , 0.605870 
1 , 0.567207 
1 , 0.541638 
1 , 10.934894 
1 , 17.819549 
1 , 22.091858 
1 , 24.770535 
1 , 26.496598 
1 , 27.610085 
1 , 27.864370 
1 , 28.169891 
1 , 28.392749 
1 , 28.554169 
1 , 28.673652 
1 , 28.765342 
1 , 28.838806 
1 , 28.900362 
1 , 28.954142 
1 , 29.002837 
1 , 29.048200 
1 , 29.091369 
1 , 24.710100 
1 , 22.988720 
1 , 21.904141 
1 , 21.214973 
1 , 20.778151 
1 , 20.504097 
1 , 13.539996 
1 , 10.231823 
1 , 7.816331 
1 , 6.167315 
1 , 5.072026 
1 , 4.345353 
1 , 3.393961 
1 , 2.736659 
1 , 2.274310 
1 , 1.962579 
1 , 1.755921 
1 , 1.619714 
1 , 1.529947 
1 , 1.470561 
1 , 1.430984 
1 , 1.404301 
1 , 1.386006 
1 , 1.373167 
1 , 1.363878 
1 , 1.356896 
1 , 1.351418 
1 , 1.346918 
1 , 1.343056 
1 , 1.339611 
1 , 1.336438 
1 , 1.333444 
1 , 1.330569 
1 , 1.327772 
1 , 1.325029 
1 , 1.322321 
1 , 1.319640 
1 , 1.316976 
1 , 1.314326 
1 , 1.311688 
1 , 1.309058 
1 , 1.306435 
1 , 1.303819 
1 , 1.301210 
1 , 1.298606 
1 , 1.296008 
1 , 1.293416 
1 , 1.290829 
1 , 1.288247 
1 , 1.285670 
1 , 1.283099 
1 , 1.280532 
1 , 1.277971 
1 , 1.275415 
1 , 1.272865 
1 , 1.270319 
1 , 1.267778 
1 , 1.265243 
1 , 1.262712 
1 , 1.260187 
1 , 1.257666 
1 , 1.255151 
1 , 1.252641 
1 , 1.250135 
1 , 1.247635 
1 , 1.245140 
1 , 1.242650 
1 , 1.240164 
1 , 1.237684 
1 , 1.235209 
1 , 1.232738 
1 , 1.230273 
1 , 1.227812 
1 , 1.225357 
1 , 1.222906 
1 , 1.220460 
1 , 1.218019 
1 , 1.215583 
1 , 1.213152 
1 , 1.210726 
1 , 1.208304 
1 , 1.205888 
1 , 1.203476 
1 , 1.201069 
1 , 1.198667 
1 , 1.196269 
1 , 1.193877 
1 , 1.191489 
1 , 1.189106 
1 , 1.186728 
1 , 1.184354 
******
1 , 1.945633 
1 , 1.777021 
1 , 1.432194 
1 , 12.794216 
1 , 20.673431 
1 , 25.947451 
1 , 29.362291 
1 , 31.591729 
1 , 33.057258 
1 , 49.393697 
1 , 56.977456 
1 , 61.352694 
1 , 64.080016 
1 , 65.848160 
1 , 66.988939 
1 , 61.641512 
1 , 60.016774 
1 , 59.126747 
1 , 58.610578 
1 , 58.311351 
1 , 58.146481 
1 , 53.131676 
1 , 51.206058 
1 , 50.055979 
1 , 49.351739 
1 , 48.922242 
1 , 48.667362 
1 , 34.396338 
1 , 28.370458 
1 , 24.189881 
1 , 21.400173 
1 , 19.570766 
1 , 18.381838 
1 , 19.679344 
1 , 20.407773 
1 , 20.926820 
1 , 21.284134 
1 , 21.529096 
1 , 21.679484 
1 , 14.964970 
1 , 11.153244 
1 , 8.295558 
1 , 6.322806 
1 , 5.004707 
1 , 4.135968 
1 , 3.566466 
1 , 3.193617 
1 , 2.949240 
1 , 2.788565 
1 , 2.682359 
1 , 2.611578 
1 , 2.563832 
1 , 2.531063 
1 , 2.508035 
1 , 2.491340 
1 , 2.478767 
1 , 2.468875 
1 , 2.460730 
1 , 2.453724 
1 , 2.447461 
1 , 2.441686 
1 , 2.436230 
1 , 2.430985 
1 , 2.425881 
1 , 2.420872 
1 , 2.415929 
1 , 2.411030 
1 , 2.406165 
1 , 2.401325 
1 , 2.396504 
1 , 2.391699 
1 , 2.386908 
1 , 2.382129 
1 , 2.377361 
1 , 2.372605 
1 , 2.367858 
1 , 2.363121 
1 , 2.358395 
1 , 2.353677 
1 , 2.348970 
1 , 2.344272 
1 , 2.339583 
1 , 2.334904 
1 , 2.330234 
1 , 2.325573 
1 , 2.320922 
1 , 2.316280 
1 , 2.311648 
1 , 2.307025 
1 , 2.302411 
1 , 2.297806 
1 , 2.293210 
1 , 2.288624 
1 , 2.284046 
1 , 2.279478 
1 , 2.274919 
1 , 2.270370 
1 , 2.265829 
1 , 2.261297 
1 , 2.256775 
1 , 2.252261 
1 , 2.247756 
1 , 2.243261 
1 , 2.238774 
1 , 2.234297 
1 , 2.229828 
1 , 2.225369 
1 , 2.220918 
1 , 2.216476 
1 , 2.212043 
1 , 2.207619 
1 , 2.203204 
1 , 2.198797 
1 , 2.194400 
1 , 2.190011 
1 , 2.185631 
1 , 2.181260 
1 , 2.176897 
******
1 , 2.356133 
1 , 2.428231 
1 , 2.281088 
1 , 6.915627 
1 , 10.247521 
1 , 12.609240 
1 , 14.195867 
1 , 15.248726 
1 , 15.946081 
1 , 28.292164 
1 , 35.203472 
1 , 39.483770 
1 , 42.224668 
1 , 44.012861 
1 , 45.167518 
1 , 44.554178 
1 , 44.497481 
1 , 44.501526 
1 , 44.531485 
1 , 44.574677 
1 , 44.625480 
1 , 37.731753 
1 , 34.764597 
1 , 32.828799 
1 , 31.578732 
1 , 30.779085 
1 , 30.273526 
1 , 32.420144 
1 , 33.465390 
1 , 34.153690 
1 , 34.616164 
1 , 34.933600 
1 , 35.157219 
1 , 27.129108 
1 , 23.319020 
1 , 20.658905 
1 , 18.881155 
1 , 17.716321 
1 , 16.943112 
1 , 12.022439 
1 , 8.946881 
1 , 6.677810 
1 , 5.120880 
1 , 4.083223 
1 , 3.400009 
1 , 2.952260 
1 , 2.659087 
1 , 2.466850 
1 , 2.340361 
1 , 2.256651 
1 , 2.200764 
1 , 2.162967 
1 , 2.136934 
1 , 2.118551 
1 , 2.105142 
1 , 2.094971 
1 , 2.086906 
1 , 2.080213 
1 , 2.074416 
1 , 2.069203 
1 , 2.064373 
1 , 2.059794 
1 , 2.055382 
1 , 2.051082 
1 , 2.046856 
1 , 2.042682 
1 , 2.038545 
1 , 2.034434 
1 , 2.030343 
1 , 2.026268 
1 , 2.022206 
1 , 2.018155 
1 , 2.014115 
1 , 2.010084 
1 , 2.006062 
1 , 2.002049 
1 , 1.998044 
1 , 1.994048 
1 , 1.990059 
1 , 1.986079 
1 , 1.982107 
1 , 1.978143 
1 , 1.974186 
1 , 1.970238 
1 , 1.966297 
1 , 1.962365 
1 , 1.958440 
1 , 1.954523 
1 , 1.950614 
1 , 1.946713 
1 , 1.942819 
1 , 1.938934 
1 , 1.935056 
1 , 1.931186 
1 , 1.927323 
1 , 1.923469 
1 , 1.919622 
1 , 1.915783 
1 , 1.911951 
1 , 1.908127 
1 , 1.904311 
1 , 1.900502 
1 , 1.896701 
1 , 1.892908 
1 , 1.889122 
1 , 1.885344 
1 , 1.881573 
1 , 1.877810 
1 , 1.874054 
1 , 1.870306 
1 , 1.866566 
1 , 1.862832 
1 , 1.859107 
1 , 1.855389 
1 , 1.851678 
1 , 1.847974 
1 , 1.844278 
1 , 1.840590 
******
1 , 2.406093 
1 , 2.215369 
1 , 1.759743 
1 , 7.611887 
1 , 12.091013 
1 , 15.403035 
1 , 17.640850 
1 , 19.128645 
1 , 20.114100 
1 , 41.217903 
1 , 53.053306 
1 , 60.224162 
1 , 64.769886 
1 , 67.721439 
1 , 69.627095 
1 , 64.542014 
1 , 62.857161 
1 , 61.870858 
1 , 61.280767 
1 , 60.933110 
1 , 60.738999 
1 , 52.337909 
1 , 48.678147 
1 , 46.308856 
1 , 44.786374 
1 , 43.816996 
1 , 43.207882 
1 , 39.931465 
1 , 38.263359 
1 , 37.170760 
1 , 36.470737 
1 , 36.031117 
1 , 35.762207 
1 , 28.468693 
1 , 24.574992 
1 , 21.826001 
1 , 19.980157 
1 , 18.767955 
1 , 17.957706 
1 , 13.012915 
1 , 9.788081 
1 , 7.408609 
1 , 5.775658 
1 , 4.687059 
1 , 3.970026 
1 , 3.499835 
1 , 3.191690 
1 , 2.989357 
1 , 2.855950 
1 , 2.767391 
1 , 2.708000 
1 , 2.667576 
1 , 2.639485 
1 , 2.619415 
1 , 2.604562 
1 , 2.593103 
1 , 2.583855 
1 , 2.576047 
1 , 2.569178 
1 , 2.562924 
1 , 2.557074 
1 , 2.551488 
1 , 2.546079 
1 , 2.540787 
1 , 2.535576 
1 , 2.530421 
1 , 2.525306 
1 , 2.520219 
1 , 2.515156 
1 , 2.510111 
1 , 2.505081 
1 , 2.500064 
1 , 2.495060 
1 , 2.490067 
1 , 2.485085 
1 , 2.480114 
1 , 2.475153 
1 , 2.470202 
1 , 2.465261 
1 , 2.460331 
1 , 2.455410 
1 , 2.450499 
1 , 2.445598 
1 , 2.440707 
1 , 2.435825 
1 , 2.430954 
1 , 2.426092 
1 , 2.421239 
1 , 2.416397 
1 , 2.411564 
1 , 2.406741 
1 , 2.401928 
1 , 2.397124 
1 , 2.392329 
1 , 2.387545 
1 , 2.382770 
1 , 2.378004 
1 , 2.373248 
1 , 2.368502 
1 , 2.363765 
1 , 2.359037 
1 , 2.354319 
1 , 2.349610 
1 , 2.344911 
1 , 2.340221 
1 , 2.335541 
1 , 2.330870 
1 , 2.326208 
1 , 2.321556 
1 , 2.316913 
1 , 2.312279 
1 , 2.307654 
1 , 2.303039 
1 , 2.298433 
1 , 2.293836 
1 , 2.289248 
1 , 2.284670 
1 , 2.280100 
******
0 , 3.031847 
0 , 2.811072 
0 , 2.204874 
0 , 9.733225 
0 , 15.314896 
0 , 19.321395 
0 , 22.029226 
1 , 23.830340 
1 , 25.024060 
1 , 52.003154 
1 , 67.474669 
1 , 76.973735 
1 , 83.029092 
1 , 86.968852 
1 , 89.513364 
1 , 89.964949 
1 , 90.604716 
1 , 91.088083 
1 , 91.454248 
1 , 91.740092 
1 , 91.972572 
1 , 78.383912 
1 , 72.761224 
1 , 69.153828 
1 , 66.844209 
1 , 65.375722 
1 , 64.453330 
1 , 55.436553 
1 , 50.971230 
1 , 47.977102 
1 , 46.019681 
1 , 44.759214 
1 , 43.958303 
1 , 40.140332 
1 , 38.006000 
1 , 36.559147 
1 , 35.612948 
1 , 35.007639 
1 , 34.592265 
1 , 24.096739 
1 , 17.774763 
1 , 13.062762 
1 , 9.817394 
1 , 7.651387 
1 , 6.224783 
1 , 5.290140 
1 , 4.678680 
1 , 4.278314 
1 , 4.015471 
1 , 3.842115 
1 , 3.726957 
1 , 3.649642 
1 , 3.596932 
1 , 3.560221 
1 , 3.533914 
1 , 3.514375 
1 , 3.499240 
1 , 3.486972 
1 , 3.476574 
1 , 3.467394 
1 , 3.459012 
1 , 3.451154 
1 , 3.443640 
1 , 3.436355 
1 , 3.429224 
1 , 3.422198 
1 , 3.415245 
1 , 3.408343 
1 , 3.401480 
1 , 3.394647 
1 , 3.387839 
1 , 3.381050 
1 , 3.374280 
1 , 3.367526 
1 , 3.360788 
1 , 3.354064 
1 , 3.347354 
1 , 3.340658 
1 , 3.333977 
1 , 3.327308 
1 , 3.320653 
1 , 3.314012 
1 , 3.307384 
1 , 3.300769 
1 , 3.294167 
1 , 3.287579 
1 , 3.281004 
1 , 3.274442 
1 , 3.267893 
1 , 3.261357 
1 , 3.254834 
1 , 3.248325 
1 , 3.241828 
1 , 3.235344 
1 , 3.228874 
1 , 3.222416 
1 , 3.215971 
1 , 3.209539 
1 , 3.203120 
1 , 3.196714 
1 , 3.190320 
1 , 3.183940 
1 , 3.177572 
1 , 3.171217 
1 , 3.164874 
1 , 3.158545 
1 , 3.152227 
1 , 3.145923 
1 , 3.139631 
1 , 3.133352 
1 , 3.127085 
1 , 3.120831 
1 , 3.114589 
1 , 3.108360 
1 , 3.102143 
1 , 3.095939 
1 , 3.089747 
1 , 3.083568 
******
1 , 1.355300 
1 , 1.215038 
1 , 1.012260 
1 , 5.865143 
1 , 9.243932 
1 , 11.471256 
1 , 12.922450 
1 , 13.872388 
1 , 14.497498 
1 , 16.799900 
1 , 17.973055 
1 , 18.720651 
1 , 19.209813 
1 , 19.535936 
1 , 19.745442 
1 , 18.586421 
1 , 18.120228 
1 , 17.833449 
1 , 17.657616 
1 , 17.552390 
1 , 17.492640 
1 , 17.062352 
1 , 16.865554 
1 , 16.747148 
1 , 16.678581 
1 , 16.642098 
1 , 16.626374 
1 , 10.600650 
1 , 7.678315 
1 , 5.493574 
1 , 3.987393 
1 , 2.982014 
1 , 2.320079 
1 , 1.886760 
1 , 1.603656 
1 , 1.418677 
1 , 1.297626 
1 , 1.218173 
1 , 1.165774 
1 , 1.130965 
1 , 1.107592 
1 , 1.091655 
1 , 1.080552 
1 , 1.072593 
1 , 1.066679 
1 , 1.062096 
1 , 1.058380 
1 , 1.055228 
1 , 1.052445 
1 , 1.049903 
1 , 1.047519 
1 , 1.045239 
1 , 1.043029 
1 , 1.040865 
1 , 1.038732 
1 , 1.036622 
1 , 1.034527 
1 , 1.032444 
1 , 1.030370 
1 , 1.028303 
1 , 1.026243 
1 , 1.024188 
1 , 1.022138 
1 , 1.020093 
1 , 1.018052 
1 , 1.016015 
1 , 1.013983 
1 , 1.011955 
1 , 1.009931 
1 , 1.007911 
1 , 1.005895 
1 , 1.003883 
1 , 1.001875 
1 , 0.999872 
1 , 0.997872 
1 , 0.995876 
1 , 0.993884 
1 , 0.991897 
1 , 0.989913 
1 , 0.987933 
1 , 0.985957 
1 , 0.983985 
1 , 0.982017 
1 , 0.980053 
1 , 0.978093 
1 , 0.976137 
1 , 0.974185 
1 , 0.972236 
1 , 0.970292 
1 , 0.968351 
1 , 0.966414 
1 , 0.964482 
1 , 0.962553 
1 , 0.960628 
1 , 0.958706 
1 , 0.956789 
1 , 0.954875 
1 , 0.952966 
1 , 0.951060 
1 , 0.949157 
1 , 0.947259 
1 , 0.945365 
1 , 0.943474 
1 , 0.941587 
1 , 0.939704 
1 , 0.937824 
1 , 0.935949 
1 , 0.934077 
1 , 0.932209 
1 , 0.930344 
1 , 0.928484 
1 , 0.926627 
1 , 0.924773 
1 , 0.922924 
1 , 0.921078 
1 , 0.919236 
1 , 0.917397 
1 , 0.915563 
******
